Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,,,,,,#date+year,,,#indicator+type,#indicator+value+num,
MYS,1970-01-01,1970-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1970,1970,7021,Annual value,,3.061220002100,X
MYS,1971-01-01,1971-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1971,1971,7021,Annual value,,3.052260429800,X
MYS,1972-01-01,1972-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1972,1972,7021,Annual value,,2.819555868300,X
MYS,1973-01-01,1973-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1973,1973,7021,Annual value,,2.443329654900,X
MYS,1974-01-01,1974-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1974,1974,7021,Annual value,,2.407066665900,X
MYS,1975-01-01,1975-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1975,1975,7021,Annual value,,2.393783333200,X
MYS,1976-01-01,1976-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1976,1976,7021,Annual value,,2.541574999200,X
MYS,1977-01-01,1977-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1977,1977,7021,Annual value,,2.461283332400,X
MYS,1978-01-01,1978-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1978,1978,7021,Annual value,,2.316041665800,X
MYS,1979-01-01,1979-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1979,1979,7021,Annual value,,2.188441665900,X
MYS,1980-01-01,1980-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1980,1980,7021,Annual value,,2.176883332400,X
MYS,1981-01-01,1981-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1981,1981,7021,Annual value,,2.304124999200,X
MYS,1982-01-01,1982-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1982,1982,7021,Annual value,,2.335391665800,X
MYS,1983-01-01,1983-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1983,1983,7021,Annual value,,2.321249999200,X
MYS,1984-01-01,1984-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1984,1984,7021,Annual value,,2.343641666200,X
MYS,1985-01-01,1985-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1985,1985,7021,Annual value,,2.483041666700,X
MYS,1986-01-01,1986-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1986,1986,7021,Annual value,,2.581441666700,X
MYS,1987-01-01,1987-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1987,1987,7021,Annual value,,2.519638333300,X
MYS,1988-01-01,1988-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1988,1988,7021,Annual value,,2.618783333300,X
MYS,1989-01-01,1989-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1989,1989,7021,Annual value,,2.708841666700,X
MYS,1990-01-01,1990-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1990,1990,7021,Annual value,,2.704875000000,X
MYS,1991-01-01,1991-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1991,1991,7021,Annual value,,2.750066666700,X
MYS,1992-01-01,1992-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYAD,Malaysian Dollar,1992,1992,7021,Annual value,,2.547383333300,X
MYS,1970-01-01,1970-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1970,1970,7021,Annual value,,3.061220002100,X
MYS,1970-01-01,1970-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1970,1970,7001,January,,3.061220002100,X
MYS,1970-02-01,1970-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1970,1970,7002,February,,3.061220002100,X
MYS,1970-03-01,1970-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1970,1970,7003,March,,3.061220002100,X
MYS,1970-04-01,1970-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1970,1970,7004,April,,3.061220002100,X
MYS,1970-05-01,1970-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1970,1970,7005,May,,3.061220002100,X
MYS,1970-06-01,1970-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1970,1970,7006,June,,3.061220002100,X
MYS,1970-07-01,1970-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1970,1970,7007,July,,3.061220002100,X
MYS,1970-08-01,1970-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1970,1970,7008,August,,3.061220002100,X
MYS,1970-09-01,1970-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1970,1970,7009,September,,3.061220002100,X
MYS,1970-10-01,1970-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1970,1970,7010,October,,3.061220002100,X
MYS,1970-11-01,1970-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1970,1970,7011,November,,3.061220002100,X
MYS,1970-12-01,1970-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1970,1970,7012,December,,3.061220002100,X
MYS,1971-01-01,1971-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1971,1971,7021,Annual value,,3.052260429800,X
MYS,1971-01-01,1971-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1971,1971,7001,January,,3.061220002100,X
MYS,1971-02-01,1971-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1971,1971,7002,February,,3.061220002100,X
MYS,1971-03-01,1971-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1971,1971,7003,March,,3.061220002100,X
MYS,1971-04-01,1971-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1971,1971,7004,April,,3.061220002100,X
MYS,1971-05-01,1971-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1971,1971,7005,May,,3.061220002100,X
MYS,1971-06-01,1971-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1971,1971,7006,June,,3.061220002100,X
MYS,1971-07-01,1971-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1971,1971,7007,July,,3.061220002100,X
MYS,1971-08-01,1971-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1971,1971,7008,August,,3.061220002100,X
MYS,1971-09-01,1971-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1971,1971,7009,September,,3.061220002100,X
MYS,1971-10-01,1971-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1971,1971,7010,October,,3.061220002100,X
MYS,1971-11-01,1971-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1971,1971,7011,November,,3.061220002100,X
MYS,1971-12-01,1971-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1971,1971,7012,December,,2.953705135000,X
MYS,1972-01-01,1972-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1972,1972,7021,Annual value,,2.819555868300,X
MYS,1972-01-01,1972-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1972,1972,7001,January,,2.819555868300,X
MYS,1972-02-01,1972-02-29,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1972,1972,7002,February,,2.819555868300,X
MYS,1972-03-01,1972-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1972,1972,7003,March,,2.819555868300,X
MYS,1972-04-01,1972-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1972,1972,7004,April,,2.819555868300,X
MYS,1972-05-01,1972-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1972,1972,7005,May,,2.819555868300,X
MYS,1972-06-01,1972-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1972,1972,7006,June,,2.819555868300,X
MYS,1972-07-01,1972-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1972,1972,7007,July,,2.819555868300,X
MYS,1972-08-01,1972-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1972,1972,7008,August,,2.819555868300,X
MYS,1972-09-01,1972-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1972,1972,7009,September,,2.819555868300,X
MYS,1972-10-01,1972-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1972,1972,7010,October,,2.819555868300,X
MYS,1972-11-01,1972-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1972,1972,7011,November,,2.819555868300,X
MYS,1972-12-01,1972-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1972,1972,7012,December,,2.819555868300,X
MYS,1973-01-01,1973-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1973,1973,7021,Annual value,,2.443329654900,X
MYS,1973-01-01,1973-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1973,1973,7001,January,,2.819555868300,X
MYS,1973-02-01,1973-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1973,1973,7002,February,,2.626399999000,X
MYS,1973-03-01,1973-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1973,1973,7003,March,,2.500499999000,X
MYS,1973-04-01,1973-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1973,1973,7004,April,,2.486999999000,X
MYS,1973-05-01,1973-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1973,1973,7005,May,,2.486499999000,X
MYS,1973-06-01,1973-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1973,1973,7006,June,,2.446499999000,X
MYS,1973-07-01,1973-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1973,1973,7007,July,,2.300399999000,X
MYS,1973-08-01,1973-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1973,1973,7008,August,,2.280099999000,X
MYS,1973-09-01,1973-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1973,1973,7009,September,,2.311199999000,X
MYS,1973-10-01,1973-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1973,1973,7010,October,,2.283400000000,X
MYS,1973-11-01,1973-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1973,1973,7011,November,,2.389799999000,X
MYS,1973-12-01,1973-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1973,1973,7012,December,,2.388599999000,X
MYS,1974-01-01,1974-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1974,1974,7021,Annual value,,2.407066665900,X
MYS,1974-01-01,1974-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1974,1974,7001,January,,2.496799999000,X
MYS,1974-02-01,1974-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1974,1974,7002,February,,2.470300000000,X
MYS,1974-03-01,1974-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1974,1974,7003,March,,2.425899999000,X
MYS,1974-04-01,1974-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1974,1974,7004,April,,2.383499999000,X
MYS,1974-05-01,1974-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1974,1974,7005,May,,2.374599999000,X
MYS,1974-06-01,1974-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1974,1974,7006,June,,2.404899999000,X
MYS,1974-07-01,1974-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1974,1974,7007,July,,2.410799999000,X
MYS,1974-08-01,1974-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1974,1974,7008,August,,2.414899999000,X
MYS,1974-09-01,1974-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1974,1974,7009,September,,2.411899999000,X
MYS,1974-10-01,1974-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1974,1974,7010,October,,2.406999999000,X
MYS,1974-11-01,1974-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1974,1974,7011,November,,2.325100000000,X
MYS,1974-12-01,1974-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1974,1974,7012,December,,2.359100000000,X
MYS,1975-01-01,1975-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1975,1975,7021,Annual value,,2.393783333200,X
MYS,1975-01-01,1975-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1975,1975,7001,January,,2.308499999000,X
MYS,1975-02-01,1975-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1975,1975,7002,February,,2.265500000000,X
MYS,1975-03-01,1975-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1975,1975,7003,March,,2.242299999000,X
MYS,1975-04-01,1975-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1975,1975,7004,April,,2.283300000000,X
MYS,1975-05-01,1975-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1975,1975,7005,May,,2.257800000000,X
MYS,1975-06-01,1975-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1975,1975,7006,June,,2.280800000000,X
MYS,1975-07-01,1975-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1975,1975,7007,July,,2.301500000000,X
MYS,1975-08-01,1975-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1975,1975,7008,August,,2.513100000000,X
MYS,1975-09-01,1975-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1975,1975,7009,September,,2.549100000000,X
MYS,1975-10-01,1975-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1975,1975,7010,October,,2.567300000000,X
MYS,1975-11-01,1975-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1975,1975,7011,November,,2.568200000000,X
MYS,1975-12-01,1975-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1975,1975,7012,December,,2.588000000000,X
MYS,1976-01-01,1976-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1976,1976,7021,Annual value,,2.541574999200,X
MYS,1976-01-01,1976-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1976,1976,7001,January,,2.584599999000,X
MYS,1976-02-01,1976-02-29,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1976,1976,7002,February,,2.568299999000,X
MYS,1976-03-01,1976-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1976,1976,7003,March,,2.558699999000,X
MYS,1976-04-01,1976-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1976,1976,7004,April,,2.561999999000,X
MYS,1976-05-01,1976-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1976,1976,7005,May,,2.558099999000,X
MYS,1976-06-01,1976-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1976,1976,7006,June,,2.552700000000,X
MYS,1976-07-01,1976-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1976,1976,7007,July,,2.521399999000,X
MYS,1976-08-01,1976-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1976,1976,7008,August,,2.494099999000,X
MYS,1976-09-01,1976-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1976,1976,7009,September,,2.514100000000,X
MYS,1976-10-01,1976-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1976,1976,7010,October,,2.525999999000,X
MYS,1976-11-01,1976-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1976,1976,7011,November,,2.530799999000,X
MYS,1976-12-01,1976-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1976,1976,7012,December,,2.528099999000,X
MYS,1977-01-01,1977-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1977,1977,7021,Annual value,,2.461283332400,X
MYS,1977-01-01,1977-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1977,1977,7001,January,,2.518299999000,X
MYS,1977-02-01,1977-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1977,1977,7002,February,,2.498599999000,X
MYS,1977-03-01,1977-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1977,1977,7003,March,,2.489900000000,X
MYS,1977-04-01,1977-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1977,1977,7004,April,,2.479599999000,X
MYS,1977-05-01,1977-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1977,1977,7005,May,,2.482699999000,X
MYS,1977-06-01,1977-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1977,1977,7006,June,,2.481599999000,X
MYS,1977-07-01,1977-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1977,1977,7007,July,,2.472399999000,X
MYS,1977-08-01,1977-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1977,1977,7008,August,,2.461299999000,X
MYS,1977-09-01,1977-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1977,1977,7009,September,,2.460899999000,X
MYS,1977-10-01,1977-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1977,1977,7010,October,,2.434199999000,X
MYS,1977-11-01,1977-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1977,1977,7011,November,,2.385999999000,X
MYS,1977-12-01,1977-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1977,1977,7012,December,,2.369899999000,X
MYS,1978-01-01,1978-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1978,1978,7021,Annual value,,2.316041665800,X
MYS,1978-01-01,1978-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1978,1978,7001,January,,2.367399999000,X
MYS,1978-02-01,1978-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1978,1978,7002,February,,2.358199999000,X
MYS,1978-03-01,1978-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1978,1978,7003,March,,2.354800000000,X
MYS,1978-04-01,1978-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1978,1978,7004,April,,2.376099999000,X
MYS,1978-05-01,1978-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1978,1978,7005,May,,2.400899999000,X
MYS,1978-06-01,1978-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1978,1978,7006,June,,2.382099999000,X
MYS,1978-07-01,1978-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1978,1978,7007,July,,2.354899999000,X
MYS,1978-08-01,1978-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1978,1978,7008,August,,2.300499999000,X
MYS,1978-09-01,1978-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1978,1978,7009,September,,2.295699999000,X
MYS,1978-10-01,1978-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1978,1978,7010,October,,2.206099999000,X
MYS,1978-11-01,1978-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1978,1978,7011,November,,2.198499999000,X
MYS,1978-12-01,1978-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1978,1978,7012,December,,2.197299999000,X
MYS,1979-01-01,1979-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1979,1979,7021,Annual value,,2.188441665900,X
MYS,1979-01-01,1979-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1979,1979,7001,January,,2.209900000000,X
MYS,1979-02-01,1979-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1979,1979,7002,February,,2.197999999000,X
MYS,1979-03-01,1979-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1979,1979,7003,March,,2.200199999000,X
MYS,1979-04-01,1979-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1979,1979,7004,April,,2.220499999000,X
MYS,1979-05-01,1979-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1979,1979,7005,May,,2.225699999000,X
MYS,1979-06-01,1979-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1979,1979,7006,June,,2.198899999000,X
MYS,1979-07-01,1979-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1979,1979,7007,July,,2.154899999000,X
MYS,1979-08-01,1979-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1979,1979,7008,August,,2.156900000000,X
MYS,1979-09-01,1979-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1979,1979,7009,September,,2.155599999000,X
MYS,1979-10-01,1979-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1979,1979,7010,October,,2.167900000000,X
MYS,1979-11-01,1979-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1979,1979,7011,November,,2.192499999000,X
MYS,1979-12-01,1979-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1979,1979,7012,December,,2.180299999000,X
MYS,1980-01-01,1980-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1980,1980,7021,Annual value,,2.176883332400,X
MYS,1980-01-01,1980-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1980,1980,7001,January,,2.180800000000,X
MYS,1980-02-01,1980-02-29,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1980,1980,7002,February,,2.178699999000,X
MYS,1980-03-01,1980-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1980,1980,7003,March,,2.222799999000,X
MYS,1980-04-01,1980-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1980,1980,7004,April,,2.285499999000,X
MYS,1980-05-01,1980-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1980,1980,7005,May,,2.187699999000,X
MYS,1980-06-01,1980-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1980,1980,7006,June,,2.143199999000,X
MYS,1980-07-01,1980-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1980,1980,7007,July,,2.143299999000,X
MYS,1980-08-01,1980-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1980,1980,7008,August,,2.153099999000,X
MYS,1980-09-01,1980-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1980,1980,7009,September,,2.123399999000,X
MYS,1980-10-01,1980-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1980,1980,7010,October,,2.130299999000,X
MYS,1980-11-01,1980-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1980,1980,7011,November,,2.165999999000,X
MYS,1980-12-01,1980-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1980,1980,7012,December,,2.207799999000,X
MYS,1981-01-01,1981-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1981,1981,7021,Annual value,,2.304124999200,X
MYS,1981-01-01,1981-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1981,1981,7001,January,,2.221199999000,X
MYS,1981-02-01,1981-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1981,1981,7002,February,,2.267899999000,X
MYS,1981-03-01,1981-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1981,1981,7003,March,,2.281699999000,X
MYS,1981-04-01,1981-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1981,1981,7004,April,,2.315299999000,X
MYS,1981-05-01,1981-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1981,1981,7005,May,,2.336799999000,X
MYS,1981-06-01,1981-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1981,1981,7006,June,,2.341899999000,X
MYS,1981-07-01,1981-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1981,1981,7007,July,,2.351499999000,X
MYS,1981-08-01,1981-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1981,1981,7008,August,,2.374700000000,X
MYS,1981-09-01,1981-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1981,1981,7009,September,,2.354299999000,X
